item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
DINJACSA5V,"ACETYLSALICYLAT LYSINE, 0.9g (aspirin 0.5g), powder vial",0,0,0,0.03,0.0218,yes
DINJAMID7V2,"AMIDOTRIZOATE, 'UROGRAFIN', 76%, ur./vasc., 20ml, vial",0.7,2.1,0.7,0.001,0.06,yes
DINJAMIN2A,"AMINOPHYLLINE, 25mg/ml, 10ml, amp.",0,0,0,0.04332,0.0173,yes
DINJAMIN2AP,"AMINOPHYLLINE, 25mg/ml, 10ml, amp, small packaging",0,0,0,0.0568,0.02,
DINJAMPH5V,"AMPHOTERICIN B, 50 mg, IV, powder, vial",0,0,0,0,0,yes
DINJAMPI1V,"AMPICILLIN, 1g, im/iv, powder vial",0,0,0,0.04563,0.022,yes
DINJAMPI5V,"AMPICILLIN, 500mg, im/iv, powder vial",0,0,0,0.036,0.0206,yes
DINJARTE2A,"ARTEMETHER, 20mg/ml, 1ml amp.",0,0,0,0,0,
DINJARTE8A,"ARTEMETHER, 80mg/ml, 1ml amp.",11,2,9,0.198,0.05,yes
DINJATEN5A10,"ATENOLOL, 5mg/10ml, amp",12,2,10,0.24,0.2,yes
DINJATRO1A,"ATROPINE SULFATE, 1mg/ml, 1ml, amp.",0,0,0,0.01764,0.0041,yes
DINJATRO1AP,"ATROPINE SULFATE, 1mg/ml, 1ml, amp., small packaging",0,0,0,0,0,
DINJATRO5A,"ATROPINE SULFATE, 0.5mg/ml, 1ml, amp.",0,0,0,0.0156,0.0037,yes
DINJATRO6A,"ATROPINE SULFATE, 0.6mg/ml, 1ml, amp.",0,0,0,0,0,
DINJBUPI5A4,"BUPIVACAINE, heavy, 0.5% (5mg/ml), 4ml amp. for spinal a.",0,0,0,0.03192,0.01,yes
DINJBUPI5V2,"BUPIVACAINE 0.5%, 5mg/ml, 20ml, vial",0,0,0,0.0833,0.056,yes
DINJBUTY2A,"BUTYLHYOSCINE (butylscopolamine), 20mg/ml, 1ml, amp.",0,0,0,0.01764,0.0051,yes
DINJCALG1A,"CALCIUM GLUCONATE, 100mg/ml, 10ml, amp.",0,0,0,0.03672,0.0175,yes
DINJCALG1AP,"CALCIUM GLUCONATE, 100mg/ml, 10ml, amp, small packaging",0,0,0,0.0567,0.02,
DINJCEFO5V,"CEFOTAXIME, 500mg, powder, vial",0,0,0,0,0,yes
DINJCEFT1V,"CEFTRIAXONE, 1g, powder, vial",0,0,0,0.0502,0.018,yes
DINJCEFT2V,"CEFTRIAXONE, 250mg, powder, vial",0,0,0,0.144,0.03,yes
DINJCHLM5A,"CHLORPROMAZINE, 25mg/ml, 2ml, amp.",0,0,0,0.0156,0.0051,yes
DINJCHLM5AP,"CHLORPROMAZINE, 25mg/ml, 2ml, amp, small packaging",0,0,0,0.0175,0.006,
DINJCHLO1V,"CHLORAMPHENICOL, 1g, powder, vial",0,0,0,0.05236,0.0301,yes
DINJCHLO5AO,"CHLORAMPHENICOL, in oil, 250mg/ml, 2ml, amp.",0,0,0,0.02736,0.0077,yes
DINJCHLQ2A,"CHLOROQUINE PHOSPHATE, 40mg base/ml, 5ml, amp.",0,0,0,0.0264,0.0097,
DINJCLID3A,"CLINDAMYCIN, 150mg/ml, 2ml amp.",0,0,0,0,0,yes
DINJCLOX2V,"CLOXACILLIN, 250mg, powder, vial",0,0,0,0.05236,0.03,yes
DINJCLOX5V,"CLOXACILLIN, 500mg, powder, vial",0,0,0,0.05236,0.0289,yes
DINJCYCL5V,"CYCLOPHOSPHAMIDE, 500mg, powder vial",0,0,0,0,0,
DINJDEXA4A,"DEXAMETHASONE, 4mg PHOSPH./ml (5mg sod.phosph.) 1ml, amp.",0,0,0,0.024,0.0046,yes
DINJDEXT3A2,"DEXTROSE HYPER, 30%, 20ml, amp.",0,0,0,0,0,
DINJDEXT5A1,"DEXTROSE HYPER, 50%, 10ml, amp.",0,0,0,0,0,
DINJDEXT5A2,"DEXTROSE HYPER, 50%, 20ml, amp.",0,0,0,0.08476,0.036,yes
DINJDEXT5A5,"DEXTROSE HYPER, 50%, 50ml, amp.",0,0,0,0,0,
DINJDIAZ1A,"DIAZEPAM, 5mg/ml, 2ml, amp.",15.5,2,7.5,0.2325,0.063,yes
DINJDICL7A,"DICLOFENAC SODIUM, 75mg in 2ml or 3ml, amp.",0,0,0,0.02992,0.0079,yes
DINJDIGO5A,"DIGOXIN, 0.25mg/ml, 2ml, amp.",0,0,0,0.01764,0.0051,yes
DINJDIGO5AP,"DIGOXIN, 0.25mg/ml, 2ml, amp, small packaging",0,0,0,0.0268,0.004,
DINJDOPA4A5,"DOPAMINE, 40mg/ml, 5ml amp.",0,0,0,0.03493,0.012,yes
DINJEFLO2A1,"EFLORNITHINE HYDROCHLORIDE eq. 200mg/ml base, 100ml amp.",0,0,0,0,0,yes
DINJEPHE3A,"EPHEDRINE, 30mg/ml, 1ml, amp.",0,0,0,0.0216,0.004,yes
DINJEPHE3AP,"EPHEDRINE, 30mg/ml, 1ml, amp, small packaging",0,0,0,0,0,
DINJEPIN1A,"EPINEPHRINE (adrenaline), 1mg/ml, 1ml, amp.",0,0,0,0.024,0.0045,yes
DINJEPIN1AP,"EPINEPHRINE(adrenaline),1mg/ml,1ml,amp,small packaging",0,0,0,0,0,
DINJERGM2A,"METHYLERGOMETRINE, 0.2mg/ml, 1ml, amp.",0,0,0,0.0256,0.0044,yes
DINJFENT1A,"FENTANYL, 0.05mg/ml, 2ml, amp.",0,0,0,0,0,yes
DINJFURO2A,"FUROSEMIDE, 10mg/ml, 2ml, amp",0,0,0,0.024,0.0059,yes
DINJGENT8A,"GENTAMICIN, 40mg/ml, 2ml, amp.",0,0,0,0.024,0.0058,yes
DINJHALP5A,"HALOPERIDOL 5mg/ml, 1ml , amp.",0,0,0,0,0,
DINJHEPA5V5,"HEPARIN sodium, 5000IU/ml, 5ml, vial.",0,0,0,0.02608,0.0208,yes
DINJHYDA2A,"HYDRALAZINE, 20mg, powder, amp.",0,0,0,0.0297,0.0046,yes
DINJHYDB1A,"HYDROXOCOBALAMINE (vitamin B12), 1mg/ml, 1ml, amp.",0,0,0,0,0,yes
DINJHYDR1V,"HYDROCORTISONE, 100mg, powder, vial",0,0,0,0.034658,0.021,yes
DINJHYDR1VP,"HYDROCORTISONE, 100mg, fl. powder, small packaging",0,0,0,0.758,0.14,
DINJIMCI55V,"IMIPENEM + CILASTATIN, 500 mg + 500 mg, powder vial",0,0,0,0,0,yes
DINJINSH10VI,"INSULIN, INTERMEDIATE ACTION, 100IU/ml, human, 10ml, vial",0,0,0,0.10608,0.09,yes
DINJINSH10VR,"INSULIN, RAPID, 100IU/ml, human, 10ml, vial",0,0,0,0.108,0.09,yes
DINJKETA5V,"KETAMINE, 50mg/ml, 10ml, vial",0,0,0,0.04732,0.0364,yes
DINJLIDO1V2,"LIDOCAINE, 1%, 20ml, vial",0,0,0,0.07168,0.0552,yes
DINJLIDO2CE1,"LIDOCAINE 2%, + EPINEPHRINE 1/80000, 1.8ml, cart.",0,0,0,0,0,yes
DINJLIDO2V2,"LIDOCAINE, 2%, 20ml, vial",0,0,0,0.08085,0.055,yes
DINJLIDO2V5,"LIDOCAINE 2%, 50ml, vial",0,0,0,0,0,
DINJLIDO2VE2,"LIDOCAINE 2%, + EPINEPHRINE 1/200000, 20ml, vial",0,0,0,0.112,0.056,yes
DINJLIDO2VE5,"LIDOCAINE 2%, + EPINEPHRINE 1/100000, 50ml, vial",0,0,0,0,0,
DINJMAGS5V,"MAGNESIUM SULFATE, 0.5g/ml, 10ml, vial",0,0,0,0.0418,0.0204,yes
DINJMEDR1V,"MEDROXYPROGESTERONE ACETATE, 150mg, vial.",0,0,0,0,0,yes
DINJMEGL8A5,"MEGLUMINE ANTIMONIATE 81mg Sb/ml, 5ml amp",0,0,0,0,0,yes
DINJMELA3V5,"MELARSOPROL, 3,6%, 5ml vial",0,0,0,0,0,yes
DINJMESN4A,"MESNA, 100mg/ml, 4ml, amp.",0,0,0,0,0,
DINJMETO1A,"METOCLOPRAMIDE, 5mg/ml, 2ml, amp.",0,0,0,0.016403,0.005,yes
DINJMETO1AP,"METOCLOPRAMIDE, 5mg/ml, 2ml, amp, small packaging",0,0,0,0,0,
DINJMETP1A5,"METOPROLOL, tartrate, 1mg/ml, 5ml",0,0,0,0,0,
DINJMORP1A,"MORPHINE, 10mg/ml, 1ml, amp.",19,8,16,2.432,0.46,yes
DINJNALO4A,"NALOXONE, 0.4mg/ml, 1ml, amp.",0,0,0,0.0256,0.0044,yes
DINJNEOS2A,"NEOSTIGMINE METHYLSULFATE, 2.5mg/ml, 1ml, amp.",0,0,0,0,0,
DINJNEOS5A,"NEOSTIGMINE METHYLSULFATE, 0.5mg/ml, 1ml, amp.",0,0,0,0.024,0.0044,yes
DINJOXYT1A,"OXYTOCIN, 10IU/ml, 1ml, amp.",0,0,0,0.024,0.045,yes
DINJPENA3A,"PENTAZOCINE, 30mg/ml, 1ml, amp.",0,0,0,0.0156,0.0036,yes
DINJPENIB2V,"PENICILLIN BENZYL BENZATHINE, 2.4 MIU, powder, vial",0,0,0,0.0539,0.03,yes
DINJPENIF4V,"PENICILLIN BENZYL 1 MIU + PROCAINE 3 MIU, (PPF), powd., vial",0,0,0,0.0539,0.0332,yes
DINJPENIG1V,"PENICILLIN BENZYL (peni G cristal peni), 1 MIU, powd., vial",0,0,0,0.054513,0.0298,yes
DINJPENIG5V,"PENICILLIN BENZYL (peni G cristal peni), 5 MIU, powd., vial",0,0,0,0.05236,0.0306,yes
DINJPENT2V,"PENTAMIDINE ISETHIONATE 200mg powder, vial",0,0,0,0,0,yes
DINJPETH1A,"PETHIDINE, 50mg/ml, 2ml, amp.",0,0,0,0,0,yes
DINJPHEN2A,"PHENOBARBITAL, 200mg/ml, 1ml amp.",0,0,0,0,0,yes
DINJPHEY2V,"PHENYTOIN, 50mg/ml BASE, (54.36mg sodium), 5ml, vial",0,0,0,0.0518,0.014,yes
DINJPHYT1A1,"PHYTOMENADIONE (Vitamin K-1), 10mg/ml, 1ml, amp.",10.5,2,5.5,0.1155,0.025,
DINJPOTC10A1,"POTASSIUM CHLORIDE, 100mg/ml, 10ml, amp.",0,0,0,0.06007,0.021,yes
DINJPOTC15A,"POTASSIUM CHLORIDE, 150mg/ml, 10ml, amp.",0,0,0,0,0,
DINJPREDM50V,"METHYLPREDNISOLONE, sodium succinate, 500mg, powder, vial",0,0,0,0,0,yes
DINJPROI5A,"PROTAMINE SULPHATE, 10mg/ml, 5ml amp.",0,0,0,0,0,yes
DINJPROM5A,"PROMETHAZINE HYDROCHLORIDE, 25mg/ml, 2ml, amp.",0,0,0,0.01681,0.0055,yes
DINJPROM5AP,"PROMETHAZINE (Phenergan) 2.5%, 2ml, amp, small packaging",0,0,0,0,0,
DINJQUIN6A,"QUININE DI-HYDROCHLORIDE, 300mg/ml, 2ml, amp.",0,0,0,0.0024,0.065,yes
DINJRANI25A2,"RANITIDINE, 25mg/ml, 2ml, amp.",0,0,0,0.03116,0.01,yes
DINJSALB5A,"SALBUTAMOL, 0.5mg/ml, 1ml, amp.",0,0,0,0.0156,0.0036,yes
DINJSODB7V10,"SODIUM BICARBONATE, 75mg/ml, 100ml, vial",0,0,0,0,0,
DINJSODB8A1,"SODIUM BICARBONATE, 8.4%, 1 Meq/ml, 10ml, amp.",0,0,0,0,0,
DINJSODB8A2,"SODIUM BICARBONATE, 8.4%, 1 Meq/ml, 20ml, amp.",0,0,0,0.1131,0.0361,yes
DINJSPEM2V,"SPECTINOMYCIN, 2g, powder, vial",0,0,0,0,0,yes
DINJSTIB1V3,"SODIUM STIBOGLUCONATE, 100mg Sb/ml, 30ml vial",0,0,0,0,0,yes
DINJSTRP1V,"STREPTOMYCIN SULFATE, 1g, powder, vial",0,0,0,0.05236,0.0292,yes
DINJSURA1A,SURAMINE SODIUM 1g amp powder,0,0,0,0,0,yes
DINJSUXC1A,"SUXAMETHONIUM CHLORIDE, 50mg/ml, 2ml, amp.",15.5,2,7.5,0.2325,0.06,yes
DINJTHIA1A,"THIAMINE (vitamine B1), 100mg/ml, 1ml, amp.",0,0,0,0,0,yes
DINJTHIO5V,"THIOPENTAL SODIUM, 500mg, powder, vial",0,0,0,0.07072,0.0354,yes
DINJTRAM1A,"TRAMADOL HYDROCHLORIDE, 50mg/ml, 2ml, amp.",0,0,0,0.0156,0.0051,yes
DINJVECB10V,"VECURONIUM BROMIDE, 10mg, powder vial",0,0,0,0.0624,0.013,yes
DINJWATE1A,"WATER for injection, 10ml, plastic amp.",0,0,0,0.029292,0.0144,yes
DMISMISC,"MISCELLANOUS, group drugs",0,0,0,0,0,
DORAACIC2T,"ACICLOVIR, 200mg. tab.",0,0,0,0,0,yes
DORAACSA3T,"ACETYLSALICYLIC ACID, 300 mg, tab.",0,0,0,0.001062,0.0004,yes
DORAACSA5T,"ACETYLSALICYLIC ACID, 500 mg, tab.",0,0,0,0.0012,0.0006,yes
DORAACTZ2T,"ACETAZOLAMIDE, 250mg, tab.",0,0,0,0,0,yes
DORAALBE2T,"ALBENDAZOLE, 200 mg, tab.",0,0,0,0.001296,0.0005,yes
DORAALBE4S10,ALBENDAZOLE 400mg/10ml suspension 10ml,0,0,0,0,0,yes
DORAALBE4T,"ALBENDAZOLE, 400 mg, tab.",5.5,6,6,0.0015,0.0007,yes
DORAALUH5T,"ALUMINIUM HYDROXIDE, 500 mg, tab.",0,0,0,0.001872,0.0008,
DORAALUM12T,"ALUMINIUM HYDROXIDE + MAGNESIUM TRISILICATE, 120+250mg,tab.",0,0,0,0,0,
DORAALUM4T,"ALUMINIUM,MAGNESIUM Hydrox165+175.5mg+CALCIUM carb 400mg tab",0,0,0,0.0156,0.0017,yes
DORAALUM84T,"ALUMINIUM 80+MAGNESIUM 40+SODIUM bicar 70+ALGINIC 200mg,tab.",0,0,0,0.0036,0.0017,
DORAAMID7S1,"AMIDOTRIZOATE, 'GASTROGRAFIN', 76%, oral/rect., 100 ml, btl.",0,0,0,0,0,yes
DORAAMIN1T,"AMINOPHYLLINE, 100 mg, tab.",0,0,0,0.000804,0.0003,yes
DORAAMIT25T,"AMITRIPTYLINE, 25mg, tab.",0,0,0,0,0,yes
DORAAMOC15S6,"AMOXYCILLIN + AC. CLAVULANIQUE, 125+31.25/5ml, powd., 60 ml",0,0,0,0,0,
DORAAMOC1S6,"AMOXYCILLIN + AC. CLAVULANIQUE, 100+12.5/ ml, powd., 60 ml",11,5,5,0.275,0.1,yes
DORAAMOC5T6,"AMOXYCILLIN + AC. CLAVULANIQUE, 500/62.5 mg, tab.",9,7,8,0.022233,0.0022,yes
DORAAMOD2T,"AMODIAQUINE , 153mg BASE (200 mg hydrochloride), tab.",0,0,0,0,0,yes
DORAAMOX1S1,"AMOXYCILLIN, 125 mg/5 ml, powder for syrup, 100ml, btl.",0,0,0,0.379762,0.0826,yes
DORAAMOX2T,"AMOXYCILLIN, 250 mg, tab.",0,0,0,0.001212,0.0005,yes
DORAAMOX5T,"AMOXYCILLIN, 500mg, breakable tab.",9.5,2,6,0.114,0.012,
DORAAMPH2C,"AMPHOTERICIN B, 250mg, caps",0,0,0,0,0,yes
DORAARTE5T,"ARTESUNATE, 50 mg, tab.",0,0,0,0,0,
DORAARTEA51TA,"ARTESUNATE 50mg + AMODIAQUINE 153mg, 12+12tabs, >13yrs old",0,0,0,0,0,
DORAARTEA51TB,"ARTESUNATE 50mg + AMODIAQUINE 153mg, 3+3tabs, <7yrs old",0,0,0,0,0,
DORAARTEA51TC,"ARTESUNATE 50mg + AMODIAQUINE 153mg, 6+6tabs, 7-13yrs old",0,0,0,0,0,
DORAARTESP10TA,"ARTESUNATE 100mg + SULFADOXINE/PYRIMETHAMINE, 6+3tabs, Adult",0,0,0,0.033264,0.006,yes
DORAARTESP5TC,"ARTESUNATE 50mg + SULFADOXINE/PYRIMETHAMINE, 6+2tabs, Child",0,0,0,0.033264,0.006,yes
DORAARTETA,"ARTESUNATE 100mg + AMODIAQUINE 270mg,6 tabs, >14 years old",0,0,0,0.04368,0.008,yes
DORAARTETB,"ARTESUNATE 100mg + AMODIAQUINE 270mg,3 tabs, 6-13 years old",14,5,12,0.0333,0.006,yes
DORAARTETC,"ARTESUNATE 50mg + AMODIAQUINE 135mg,3 tabs, 1-5 years old",14,5,12,0.0333,0.006,yes
DORAARTETD,"ARTESUNATE 25mg + AMODIAQUINE 67.5mg,3 tabs, 2-11 months old",12,4,10,0.0333,0.006,yes
DORAARTL21TA,"ARTEMETHER 20 mg + LUMEFANTRINE 120 mg,>35kg, blister 24 tab",0,0,0,0.104,0.0206,yes
DORAARTL21TB,"ARTEMETHER 20 mg +LUMEFANTRINE 120 mg,25-35kg blister 18 tab",0,0,0,0.102,0.022,yes
DORAARTL21TC,"ARTEMETHER 20 mg +LUMEFANTRINE 120 mg,15-24kg blister 12 tab",0,0,0,0.0667,0.013,yes
DORAARTL21TD,"ARTEMETHER 20mg + LUMEFANTRINE 120mg, 5-14kg blister 6 tab",0.43,0.53,0.33,0.0001,0.02,yes
DORAARTL21TE,"ARTEMETHER 20mg+LUMEFANTRIN120mg,15-24kg blister 12 disp tab",0,0,0,0,0,
DORAARTL21TF,"ARTEMETHER 20mg+LUMEFANTRINE 120mg,5-14kg blister 6 disp tab",0,0,0,0,0,
DORAASCA2T,"ASCORBIC ACID (vitamine C), 250 mg, tab.",0,0,0,0,0,
DORAASCA5T,"ASCORBIC ACID (vitamine C), 500 mg, tab.",0,0,0,0.001838,0.0009,yes
DORAATEN5T,"ATENOLOL, 50 mg, tab",11.7,1.6,5,0.004444,0.0007,yes
DORAATOP3T,"ATOVAQUONE 250 mg + PROGUANIL 100 mg, tab.",0,0,0,0.014,0.0016,
DORAAZIT04S,"AZITHROMYCINE, 40mg/ml, suspension, 30ml",13,5.5,7,0.014,0.0016,yes
DORAAZIT25T,"AZITHROMYCIN, 250mg, tabs/caps",0,0,0,0.015015,0.0002,yes
DORABECL2S,"BECLOMETASONE, 0.05mg/puff, 200 puffs, , inhaler",0,0,0,0,0,yes
DORABIPE2T,"BIPERIDEN HYDROCHLORIDE, 2mg, breakable tab",0,0,0,0,0,
DORABISA5T,"BISACODYL, 5 mg, tab.",0,0,0,0,0,yes
DORABUTY1T,"BUTYLHYOSCINE (butylscopolamine) BROMIDE, 10 mg, tab.",0,0,0,0.00015,0.0001,yes
DORACARA2T,"CARBAMAZEPINE, 200 mg, tabs",8,12,8,0.768,0.31,yes
DORACEFA2T,CEFALEXINE 250mg tab,0,0,0,0,0,yes
DORACEFI1S3,"CEFIXIME, 100mg/5 ml, suspension, 37.5 ml",5,12,5,0.3,0.1,
DORACEFI1S4,"CEFIXIME, 100mg/5 ml, suspension, 40 ml",0,0,0,0,0,
DORACEFI1S5,"CEFIXIME, 100mg/5 ml, suspension, 50 ml",0,0,0,0,0,
DORACEFI2T,"CEFIXIME, 200 mg, tab.",5,6,5,0.15,0.075,yes
DORACEFI4T,"CEFIXIME, 400 mg, tab.",10,2,5,0.1,0.02,yes
DORACHAC5S40,"CHARCOAL ACTIVATED, 50g, granules for solution, 400ml, btl",6,25,7,1.05,0.1,
DORACHLM2T,"CHLORPROMAZINE HYDROCHLORIDE, 25mg, tab.",7,12,7,0.588,0.03,yes
DORACHLO1S6,"CHLORAMPHENICOL, 125 mg/5ml, syrup, 60 ml, btl.",0,0,0,0.128,0.074,yes
DORACHLO2C,"CHLORAMPHENICOL, 250 mg, caps.",0,0,0,0.001862,0.0004,yes
DORACHLQ1T,"CHLOROQUINE, 100 mg BASE, (161 mg phosphate), tab.",0,0,0,0,0,
DORACHLQ2T,"CHLOROQUINE, 150 mg BASE, (242 mg phosphate), tab.",0,0,0,0.000704,0.0004,yes
DORACHLQ5S6,"CHLOROQUINE, 50 mg BASE/5 ml, syrup, 100 ml, btl.",0,0,0,0.20812,0.0454,yes
DORACIME2T,"CIMETIDINE, 200 mg, tab",0,0,0,0.000756,0.0003,
DORACIPR5T,"CIPROFLOXACINE HYDROCHLORIDE, 500 mg, tab.",0,0,0,0.00896,0.0015,yes
DORACIPR5TP,"CIPROFLOXACINE HYDROCHLORIDE, 500 mg, tab., small pack",0,0,0,0,0,
DORACLAR5T,"CLARITHROMYCIN,500mg, tab.",0,0,0,0,0,yes
DORACLID1C,CLINDAMYCIN 150mg caps,0,0,0,0,0,yes
DORACLOF1T,"CLOFAZIMINE, 100 mg, tab.",0,0,0,0,0,yes
DORACLOX2C,"CLOXACILLIN, 250 mg, caps.",0,0,0,0.001907,0.0005,yes
DORACODE3S1,CODEINE PHOSPHATE 3mg/5ml syrup for children 100ml,0,0,0,0,0,yes
DORACODE3T,"CODEINE PHOSPHATE 30mg, tab.",0,0,0,0,0,yes
DORACOTR2PS1,"COTRIMOXAZOLE, 200+40 mg/5 ml, powd. for syrup, 100 ml, btl.",0,0,0,0.325,0.0426,yes
DORACOTR2S1,"COTRIMOXAZOLE, 200+40 mg/5 ml, suspension, 100 ml, btl.",5,12,5,0.3,0.2,
DORACOTR2S5,"COTRIMOXAZOLE, 200+40 mg/5 ml, suspension, 50 ml, btl.",0,0,0,0,0,
DORACOTR48T,"COTRIMOXAZOLE,400+80 mg, breakable tab.",0,0,0,0.00144,0.0008,yes
DORACOTR48TP,"COTRIMOXAZOLE,400+80 mg, breakable tab., small pack",0,0,0,0,0,
DORADAPS1T,"DAPSONE, 100 mg, tab.",0,0,0,0,0,yes
DORADELE01,ARTHEMETHER20+LUMEFANTRINE120 (RIAMET) tab - for staff only,9,2,5,0.09,0.02,
DORADELE02,LYSOPAINE tab - for staff only,12,3,3,0.108,0.04,
DORADELE03,LOPERAMIDE 2mg tab - for staff only,5,9,5,0.225,0.12,
DORADELE04,"DOMPERIDON (MOTILIUM) 10mg tab, lingual - for staff only",0,0,0,0,0,
DORADELE05,CETIRIZINE 10mg tab - for staff only,10,3,4,0.12,0.02,
DORADELE06,MEFENAMIC ACID (PONSTYL/ PONSTAN) 250mg tab - for staff only,0,0,0,0,0,
DORADEXA5T,"DEXAMETHASONE, 0.5 mg, tab.",0,0,0,0.000512,0.0002,yes
DORADIAZ5T,"DIAZEPAM, 5 mg, tab.",0,0,0,0.000686,0.0002,yes
DORADIET5T,"DIETHYLCARBAMAZINE, 50 mg, tab.",0,0,0,0,0,yes
DORADIGO2T,"DIGOXIN, 0.25 mg, tab.",0,0,0,0.000288,0.0002,yes
DORADILO5T,"DILOXANIDE FUROATE, 500mg, tab.",0,0,0,0,0,yes
DORADOXY1T,"DOXYCYCLINE, 100 mg, tab.",0,0,0,0.000704,0.0004,yes
DORADOXY1TP,"DOXYCYCLINE, 100mg, tab, small packaging",0,0,0,0,0,
DORAENAL05T,"ENALAPRIL, 5mg, tab",0,0,0,0,0,
DORAENAL2T,"ENALAPRIL, 20mg, tab.",15,2,7,0.21,0.02,yes
DORAERGM5T,"ERGOMETRINE MALEATE, 0.5 mg, tab.",0,0,0,0.00015,0.0001,yes
DORAERYT1S1,"ERYTHROMYCIN, 125 mg/5ml, powder for syrup, 100 ml, btl.",0,0,0,0.275,0.036,yes
DORAERYT2T,"ERYTHROMYCIN, 250 mg, tab.",0,0,0,0.001694,0.0007,yes
DORAERYT5T,"ERYTHROMYCIN, 500 mg, tab.",11,11,11,1.331,0.6,yes
DORAETHL31T2,"ETHINYLOESTRADIOL 0.03mg +LEVONORGESTREL 0.15mg, plaq.28 tab",0,0,0,0.002448,0.0007,yes
DORAETHL52T,"ETHINYLOESTRADIOL 0.05mg +LEVONORGESTREL 0.25mg, plaq.28 tab",0,0,0,0,0,
DORAETHM1T,"ETHAMBUTHOL HYDROCHLORIDE, 100mg, tab",0,0,0,0,0,
DORAETHM4T,"ETHAMBUTHOL, 400 mg, breakable tab.",0,0,0,0.001815,0.0008,yes
DORAFERF20T,"FERROUS SULFATE 200 mg + FOLIC ACID 0.4 mg, tab.",0,0,0,0.000442,0.0003,yes
DORAFLUC01S,"FLUCONAZOLE, 50mg/5ml, powder for syrup, 35ml",0,0,0,0,0,yes
DORAFLUC5T,"FLUCONAZOLE, 50 mg, caps",0,0,0,0,0,yes
DORAFOLA5T,"FOLIC ACID, 5 mg, tab.",0,0,0,0.000288,0.0001,yes
DORAFURO4T,"FUROSEMIDE, 40 mg, tab.",0,0,0,0.000512,0.0003,yes
DORAGLIB5T,"GLIBENCLAMIDE, 5 mg, tab.",0,0,0,0.000448,0.0002,yes
DORAGLYT5T,"GLYCERYL TRINITRATE, 0.5 mg, sublingual tab.",0,0,0,0.000798,0.0005,yes
DORAGRIS1T,"GRISEOFULVINE, 125mg, tab",0,0,0,0,0,
DORAGRIS5T,"GRISEOFULVINE, 500mg, tab.",0,0,0,0.002722,0.0008,yes
DORAHALP5T,"HALOPERIDOL, 5mg, tab.",0,0,0,0,0,yes
DORAHYDA25T,"HYDRALAZINE, 25mg, tab",5,7,5,0.175,0.02,yes
DORAHYDO2T,"CHLOROTHIAZIDE, 25 mg, tab.",0,0,0,0,0,
DORAHYDO5T,"HYDROCHLOROTHIAZIDE, 50 mg, tab.",0,0,0,0.000448,0.0002,yes
DORAIBUP1S,"IBUPROFEN 100mg/5ml, oral syrup , 100ml, bt",0,0,0,0,0,
DORAIBUP2T,"IBUPROFEN, 200 mg, tab.",0,0,0,0.001296,0.0005,yes
DORAIBUP2TP,"IBUPROFENE, 200mg, tab, small packaging",10,2,4.5,0.09,0.015,
DORAIODE2C,"IODIZED OIL, 200mg caps.",0,0,0,0,0,yes
DORAISON1T,"ISONIAZID (INH), 100 mg, breakable tab.",0,0,0,0.000448,0.0002,yes
DORAISON3T.,"ISONIAZID (INH), 300 mg, breakable tab.",0,0,0,0,0,yes
DORAIVER3T,"IVERMECTIN, 3 mg, tab.",0,0,0,0,0,yes
DORAIVER6T,"IVERMECTIN, 6 mg, tab.",0,0,0,0,0,
DORALACT1S15,LACTULOSE 10g/15ml monodose sachet,0,0,0,0,0,yes
DORALAMV31T,"ZIDOVUDINE (AZT) 300 mg + LAMIVUDINE (3TC) 150 mg, tab",0,0,0,0,0,yes
DORALEVN75T2,"LEVONORGESTREL 0.75mg, box 2 tabs",8,2,3,0.048,0.02,yes
DORAMEBE1T,"MEBENDAZOLE, 100 mg, tab.",0,0,0,0.0009,0.0004,yes
DORAMEFL2T,"MEFLOQUINE, 250 mg, tab.",0,0,0,0.00343,0.0007,yes
DORAMEFL2T6,"MEFLOQUINE, 250 mg, standby treatment, cp.",10,2,5,0.1,0.02,
DORAMETF5T,"METFORMIN HYDROCHLORIDE, 500mg, tab.",11,14,11,1.694,0.75,yes
DORAMETN1S1,"METRONIDAZOLE 125mg/5ml, powder for susp 100ml bottle",0,0,0,0.037976,0.0826,yes
DORAMETN25T,"METRONIDAZOLE, 250 mg, tab.",0,0,0,0.001296,0.0007,yes
DORAMETN25TP,"METRONIDAZOLE, 250 mg, tab., small pack",0,0,0,0,0,
DORAMETN5T,"METRONIDAZOLE, 500 mg, tab.",0,0,0,0,0,yes
DORAMETO1T,"METOCLOPRAMIDE HYDROCHLORIDE, 10 mg, tab.",0,0,0,0.000275,0.0002,yes
DORAMETO1TP,"METOCLOPRAMIDE, 10mg, tab, small packaging",13.5,1.5,5,0.05,0.01,
DORAMETP5T,"METOPROLOL, 50 mg, tab.",0,0,0,0,0,
DORAMETY2T,"METHYLDOPA, 250 mg, tab.",0,0,0,0.0009,0.0004,yes
DORAMICO1TM,"MICONAZOLE, 10 mg, muco-adhesive, buccal tab.",0,0,0,0,0,
DORAMINET,"MINERALS + VITAMINS COMPLEMENT, tab.",0,0,0,0,0,
DORAMISO2T,"MISOPROSTOL 200 microgr., tab.",0,0,0,0,0,yes
DORAMULT1T,"MULTIVITAMIN, tab.",0,0,0,0.000254,0.0001,yes
